lat;lon;number_sensors
9.921848469323097;49.76885282285062;1.0
9.909364829639449;49.801926433631074;1.0
9.988255164512463;49.81111228777785;1.0
9.92828662868959;49.788419874872964;1.0
9.889557409688054;49.809535070336544;1.0
9.946580275430223;49.79089548874504;1.0
9.971714023725406;49.818147934216135;1.0
9.941746599999998;49.77796444999999;1.0
9.940819670411344;49.799371944992416;1.0
9.939882710980328;49.7963977854639;1.0
9.93748715;49.78037225;1.0
9.96484825144054;49.817594011869154;1.0
9.954719543453797;49.80267217797226;1.0
9.983202754825127;49.804270918276785;1.0
9.941847380203212;49.7818259751212;1.0
9.930259188624653;49.78214404897491;1.0
9.906365973576511;49.77560569203865;1.0
9.983489349655184;49.813517647515404;1.0
9.921250339323203;49.76676533885771;1.0
9.923208718596962;49.8248171940901;1.0
9.96689324845693;49.82116896779976;1.0
9.93138389312539;49.79414838362294;1.0
9.957010454311774;49.72064667704956;1.0
9.982105644649808;49.81126993172617;1.0
9.951173853748939;49.75762175746632;1.0
9.949321088562998;49.77716454761964;1.0
9.985969007981481;49.81452957860953;1.0
9.930830699999998;49.76972365;1.0
9.939324954996726;49.75963904515452;1.0
9.907061212899674;49.77157747502522;1.0
9.960713644080688;49.7222377780437;1.0
9.96153694022153;49.819088081789815;1.0
9.96875535;49.71941625;1.0
9.968035957944602;49.719010787405146;1.0
9.975538499999999;49.82472925;1.0
9.984582001669981;49.80635806678091;1.0
9.9660808;49.82414665;1.0
9.89424185;49.79646380000001;1.0
9.9376955;49.7830297;1.0
9.949967000298393;49.776209990718286;1.0
9.923303193190838;49.814117076952236;1.0
9.924994723138076;49.78243293393258;1.0
9.955614650000003;49.80299149999999;1.0
9.9573479;49.78437825;1.0
9.954927909723876;49.77577647285496;1.0
9.957471943110333;49.75822387106408;1.0
9.911835188217982;49.7939916717471;1.0
9.903495176734175;49.796095702277576;1.0
9.975557743630157;49.790473175138104;1.0
9.962870734140845;49.82077278894622;1.0
9.982811650000002;49.81163825000001;1.0
9.97619030943889;49.806131572268974;1.0
9.951640406105;49.78880376947691;1.0
9.948882352046574;49.78569391182848;1.0
9.938116737535553;49.766524081488626;1.0
9.935394183208311;49.75886104607878;1.0
9.920124091147224;49.765546782008116;1.0
9.958980563391462;49.74197394658857;1.0
9.969186570213287;49.820325752773954;1.0
9.880325319374446;49.807511042524226;1.0
9.950480549999998;49.79273725;1.0
9.954262544951566;49.75033314733557;1.0
9.928844309219386;49.7840453820222;1.0
9.9278883;49.82221860000001;1.0
9.968710389332275;49.72598112451624;1.0
9.953492350000003;49.8033454;1.0
9.962659922740508;49.74217669130263;1.0
10.002456891940223;49.799552042349355;1.0
9.925104226111012;49.781920094353154;1.0
9.940166147328824;49.785688069722326;1.0
9.960360410177394;49.75823652030746;1.0
9.91694685;49.79285709999999;1.0
9.955101250000002;49.74396064999999;1.0
9.9347571;49.7579957;1.0
9.902781660802834;49.795262173285224;1.0
9.974339057659325;49.78965827540121;1.0
9.948362805654103;49.75637003191057;1.0
9.952184606571834;49.750797831806075;1.0
9.916870143346376;49.80999741843378;1.0
9.89342075;49.77219295;1.0
9.9545384;49.7808133;1.0
9.969763709019109;49.81534855697305;1.0
9.918364577682768;49.810658944596526;1.0
9.95862671995177;49.738641572596165;1.0
9.9560841;49.7855972;1.0
9.895546131918561;49.80706419784035;1.0
9.97413115313725;49.804303602047426;1.0
9.97226895386352;49.72277052737522;1.0
9.95718465;49.8226625;1.0
9.943396177665214;49.7593617052999;1.0
9.98501945;49.8011575;1.0
9.97037554502565;49.71612686015305;1.0
9.953715414375132;49.75139307531129;1.0
9.989940147825116;49.7974327660073;1.0
9.947838406360509;49.80218372240977;1.0
9.96979865;49.82232505000001;1.0
9.902671131475623;49.79850406517778;1.0
9.942093808850755;49.79113372227982;1.0
9.929536621162486;49.796087200311355;1.0
9.931195206644237;49.79020652625605;1.0
9.91579003257251;49.79351256576804;1.0
9.918809092548123;49.772505915424674;1.0
9.94761656952264;49.758751556167525;1.0
9.94429185;49.78453225;1.0
9.981901807745096;49.8130347240421;1.0
9.98778;49.79964135;1.0
9.906625309097553;49.80098476482691;1.0
9.894402099999999;49.80030065000001;1.0
9.946403217719796;49.771980196171185;1.0
9.948905738458302;49.756608500763825;1.0
9.971870984884292;49.72069747184007;1.0
9.9538781;49.79481189999999;1.0
9.98815256629121;49.80918378337317;1.0
9.940032440517557;49.799161347012365;1.0
9.919959082672943;49.76843924657487;1.0
9.962561376628072;49.80876387439343;1.0
9.961561052927806;49.78582759553029;1.0
9.967202530929953;49.827045847808;1.0
9.92012435;49.82005200000001;1.0
9.98530676056757;49.80954345207727;1.0
9.990242216335817;49.81217875120532;1.0
9.9802011;49.80366015;1.0
9.96434899428535;49.72442012090293;1.0
9.90780195;49.77521495;1.0
9.95643744361934;49.79224205316146;1.0
9.989812191849913;49.812001902232936;1.0
9.983234237710958;49.800460894092645;1.0
9.980383913887648;49.80796289245592;1.0
9.926472780214029;49.820022901982156;1.0
9.919731322934297;49.76793595413006;1.0
9.930452367261369;49.767090766475114;1.0
9.96146703197615;49.742624940621106;1.0
9.950402825649943;49.77755164333907;1.0
9.98309393650718;49.80391417915861;1.0
9.96767675;49.81738140000001;1.0
9.96179235;49.7433751;1.0
9.961934199664613;49.814814651118425;1.0
9.948706411818208;49.758002239589366;1.0
9.990663967692534;49.80882779898021;1.0
9.968466832151217;49.82440499726387;1.0
9.96745070192325;49.82005680068011;1.0
9.960413770088199;49.7971905503897;1.0
9.951403973323515;49.75118327934149;1.0
9.98681145;49.8061175;1.0
9.9595116;49.78472890000001;1.0
9.964437445000923;49.789034645427726;1.0
9.96733504903826;49.80865330562076;1.0
9.985291095240473;49.80849717897178;1.0
9.95377285;49.77741279999999;1.0
9.9683286;49.79574525;1.0
9.935695385346364;49.799683856057975;1.0
9.960205806971754;49.80539448486747;1.0
9.90916005;49.77368555;1.0
9.927130779838864;49.79860344980323;1.0
9.952316627123016;49.734949969491616;1.0
9.987146696232717;49.80939464304252;1.0
9.94650315;49.75905279999999;1.0
9.969201180285175;49.82132524835759;1.0
9.930095895188824;49.79425845712645;1.0
9.941941744496026;49.796870841410005;1.0
9.97312255;49.80312995;1.0
9.929585661798551;49.80414091803461;1.0
9.954507872652078;49.774672580270135;1.0
9.91844945;49.81608170000001;1.0
9.947160680921478;49.793549371269464;1.0
9.955729049999997;49.7878671;1.0
9.964327552423976;49.81792852307313;1.0
9.941032703442582;49.80370699981896;1.0
9.928615304644476;49.79104048695211;1.0
9.97222615;49.80820105;1.0
9.935084141507842;49.782583180502826;1.0
9.936978199999999;49.75968795;1.0
9.954976536057767;49.775911974141295;1.0
